m,beta,delta,pickup_rate,p1,p2,s,cutoff,equilibrium_count,completion_spread,stable,repeat_mass,rescue_mass,abandon_mass,first_completion,repeat_completion,rescue_completion,completion,repeat_coverage,rescue_coverage,repeat_fresh_accept_intensity,rescue_fresh_accept_intensity,expected_transfer,expected_fresh_acceptors,expected_pickup_cost,expected_notifications,expected_extra_notifications,mechanism,exploration_evaluations,certification_stable,certification_grids,holdout_share,rescue_bonus,rescue_incumbent_intensity,rescue_core_fresh_intensity,rescue_outer_fresh_intensity,rescue_total_intensity,solver_total_evaluations,quick
12.0,0.9,0.4,0.25,0.0693555701233069,0.1243857636026379,2.3200000000000003,0.0652541082882795,1,0.0,True,0.1703921028622189,0.8213274258742707,0.0082804712635104,0.5053303182690552,0.04245536600815,0.3330741104933232,0.8808597947705284,0.5858323284894587,0.9534869625691398,0.8322668414796838,2.358442767057004,0.0794216660084128,0.8841708010458587,0.0041744313034476,10.594770492421368,5.533262768479305,expanded_search,2374,True,"401,801,1601",0.0591367330372372,0.0550301934793309,0.7095798637722996,1.4926291632316548,0.865813603825349,3.0680226308293035,2826,False
12.0,0.9,0.4,0.25,0.0772305701233069,0.1492228952375176,1.0,0.0721764041929096,1,0.0,True,0.2642371364608525,0.7264634934253296,0.0092993701138178,0.534669620243873,0.0643464909262995,0.2632788381426183,0.8622949493127908,0.6274622234116171,0.9338104468163508,0.926766841479684,1.7906747428502117,0.0855495862611299,0.5999037460531526,0.0,4.613888710343306,0.0,fixed_rescue,400,True,"401,801,1601",0.0654425562614366,0.0719923251142106,0.924557892535296,1.7906747428502117,0.0,2.715232635385508,2826,False
16.0,0.9,0.4,0.25,0.1097464828220178,0.1097464828220178,1.0,0.1097464828220178,1,0.0,True,0.0,0.9863027178083564,0.0136972821916435,0.7364674368780958,0.0,0.1254778615439058,0.8619452984220016,0.8272558576489836,0.8272558576489836,1.755943725152286,1.755943725152286,0.0945954648867892,0.2663408927072703,0.0,2.426874063373954,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,1.755943725152286,0.0,1.755943725152286,2778,False
16.0,0.9,0.4,0.25,0.0517920175308267,0.1079857963694094,2.1145,0.0480728946768652,1,0.0,True,0.1672032996403242,0.8267277062983257,0.0060689940613499,0.5088091274551929,0.0432434829930631,0.3527251228222094,0.9047777332704656,0.5885954516982749,0.9709904980344318,0.828672280493228,2.581525421596691,0.0666812217657288,0.9986548777791334,0.0032546104229928,13.465423852692744,6.477709517135358,expanded_search,2328,True,"401,801,1601",0.071808804353835,0.0561937788385827,0.9586064270807082,1.7277727419105515,0.8537526796861392,3.540131848677399,2778,False
16.0,0.9,0.4,0.25,0.0609795175308267,0.1443571779762008,1.0,0.0568455998539765,1,0.0,True,0.2931249221108519,0.6996595782548337,0.0072154996343143,0.5608641476204974,0.071738683434462,0.2581037744417633,0.8907066054967228,0.6471862435212,0.9755200312422568,0.975672280493228,2.309714847619213,0.0758349479297853,0.7192563655863308,0.0,6.006843967245784,0.0,fixed_rescue,398,True,"401,801,1601",0.0677919052862372,0.083377660445374,1.4001852499555896,2.309714847619213,0.0,3.709900097574803,2778,False
0.5,0.9,0.8,0.25,0.4237499999999999,0.4237499999999999,1.0,0.4237499999999999,1,0.0,True,0.0,0.9182935647143948,0.0817064352856051,0.11002581864686,0.0,0.0817447756252529,0.1917705942721129,0.1909341755260042,0.1909341755260042,0.2118749999999999,0.2118749999999999,0.0812627893228078,0.0907101847423936,0.0,0.2140653327254127,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.2118749999999999,0.0,0.2118749999999999,2816,False
0.5,0.9,0.8,0.25,0.3265424554357096,0.4268975257344604,4.0,0.2461774073965223,1,0.0,True,0.2560730658945748,0.6900519788966542,0.0538749552087709,0.0779963315831329,0.0280706482244442,0.214032631420737,0.3200996112283142,0.1840920622253622,0.5208884258637255,0.1632712277178548,0.6454617181355875,0.1260053728069644,0.2901155506228259,0.0152647613254306,0.8980391659623933,0.6163487825607746,expanded_search,2374,True,"401,801,1601",0.2461090333015202,0.1003550702987507,0.090360059168969,0.2134487628672302,0.4320129552683573,0.7358217773045566,2816,False
0.5,0.9,0.8,0.25,0.3436049554357095,0.4910496422452465,1.0,0.275748881491866,1,0.0,True,0.665453415563755,0.2763829393906116,0.0581636450456332,0.0845383825875085,0.0707612293838128,0.0470275517111762,0.2023271636824976,0.1859475781041642,0.2975458884180493,0.1718024777178547,0.2455248211226232,0.0764545786940318,0.1041839446294126,0.0,0.2692976970362918,0.0,fixed_rescue,390,True,"401,801,1601",0.1974828152807005,0.1474446868095369,0.1076503803766902,0.2455248211226232,0.0,0.3531752014993136,2816,False
0.75,0.9,0.8,0.25,0.4012499999999999,0.4012499999999999,1.0,0.4012499999999999,1,0.0,True,0.0,0.925539318023666,0.0744606819763339,0.155600737604517,0.0,0.1065886664137096,0.2621894040182266,0.2598759709470011,0.2598759709470011,0.3009374999999999,0.3009374999999999,0.1052034983623134,0.1234301373920307,0.0,0.3076140495751545,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.3009374999999999,0.0,0.3009374999999999,2857,False
0.75,0.9,0.8,0.25,0.2961674554357095,0.4018381507344604,4.0,0.2312168302497603,1,0.0,True,0.2651520231045572,0.6880932547636586,0.0467547221317842,0.1120567472832846,0.0372286562503771,0.260507671152576,0.4097930746862378,0.2372603772048543,0.6397584291981849,0.2221255915767821,0.8930144522033814,0.1488953989263497,0.3984865960643851,0.0180871113908845,1.3392737157293673,0.9161931024932544,expanded_search,2414,True,"401,801,1601",0.2193037215733121,0.1056706952987508,0.127965990363525,0.3013786130508453,0.591635839152536,1.0209804425669065,2857,False
0.75,0.9,0.8,0.25,0.3265424554357096,0.4613049784083178,1.0,0.2689011700913973,1,0.0,True,0.6280176086250745,0.3181074361661544,0.0538749552087709,0.1230004141239572,0.0865423248613686,0.0678610670082262,0.2774038059935521,0.2503417219769985,0.387546091022636,0.2449068415767822,0.3459787338062384,0.0997292485579875,0.1452459396948351,0.0,0.3906009578951336,0.0,fixed_rescue,391,True,"401,801,1601",0.1765200340255932,0.1347625229726082,0.1443028562376903,0.3459787338062384,0.0,0.4902815900439288,2857,False
1.0,0.9,0.8,0.25,0.3841874999999999,0.3841874999999999,1.0,0.3841874999999999,1,0.0,True,0.0,0.9306810108596368,0.0693189891403633,0.1964418923611371,0.0,0.1245043286197781,0.3209462209809153,0.3189962729907839,0.3189962729907839,0.3841874999999999,0.3841874999999999,0.1233035262731054,0.1499484815391336,0.0,0.390300261042157,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.3841874999999999,0.0,0.3841874999999999,2815,False
1.0,0.9,0.8,0.25,0.2686049554357095,0.3790990882344603,4.0,0.2128211078231492,1,0.0,True,0.2733026866009472,0.685891738805381,0.0408055745936717,0.1402079012740856,0.0447607239610297,0.2911603235359492,0.4761289487710646,0.2770309048600631,0.7180449637510219,0.2686049554357095,1.099729686271175,0.1600621025208114,0.489329123565397,0.0195580557842182,1.7835345452279705,1.2164711330121136,expanded_search,2373,True,"401,801,1601",0.2076798900529299,0.1104941327987508,0.1662779804113111,0.3790990882344603,0.7206305980367146,1.266007666682486,2815,False
1.0,0.9,0.8,0.25,0.3040424554357095,0.4440924784083178,1.0,0.2510310480732951,1,0.0,True,0.6163466904681066,0.335112280970216,0.0485410285616772,0.1545038165940431,0.1002054650279366,0.0854990561512702,0.3402083377732501,0.3002651929550951,0.4712047159753126,0.3040424554357095,0.4440924784083178,0.1154119231544019,0.1820456256595715,0.0,0.5151710070960169,0.0,fixed_rescue,390,True,"401,801,1601",0.1743552797139668,0.1400500229726082,0.1930614303350226,0.4440924784083178,0.0,0.6371539087433404,2815,False
1.5,0.9,0.8,0.25,0.3527924554357096,0.3527924554357096,1.0,0.3527924554357096,1,0.0,True,0.0,0.939433398074076,0.0605666019259239,0.2659487711997531,0.0,0.147177105975905,0.4131258771756582,0.4109172914212453,0.4109172914212453,0.5291886831535644,0.5291886831535644,0.1457476926128318,0.1895380421504331,0.0,0.537250837511102,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.5291886831535644,0.0,0.5291886831535644,2852,False
1.5,0.9,0.8,0.25,0.2198549554357096,0.3388803382344604,4.0,0.1736015856424993,1,0.0,True,0.2857495725415957,0.6829378804494142,0.0313125470089901,0.1788549656579135,0.0565485771562622,0.3322671303102719,0.5676706731244476,0.329118317621176,0.8091371474427009,0.3297824331535644,1.4082820294067624,0.1643534329185572,0.6349649290417941,0.020548561652833,2.721590206672991,1.8478969741061189,expanded_search,2413,True,"401,801,1601",0.2103812929826626,0.1190253827987507,0.2479181288879415,0.5083205073516905,0.8999615220550718,1.656200158294704,2852,False
1.5,0.9,0.8,0.25,0.2686049554357095,0.4169827909083178,1.0,0.2236079041828155,1,0.0,True,0.6022686834834033,0.3569257419229249,0.0408055745936717,0.2084157496832372,0.1181938751988881,0.111942528279324,0.4385521531614494,0.3752495631532996,0.5996982000338418,0.4029074331535643,0.6254741863624766,0.1344070715995829,0.2436593834784148,0.0,0.752458236379258,0.0,fixed_rescue,387,True,"401,801,1601",0.1675212997463259,0.1483778354726082,0.2900623300882534,0.6254741863624766,0.0,0.91553651645073,2852,False
2.0,0.9,0.8,0.25,0.3173549554357096,0.3173549554357096,1.0,0.3173549554357096,1,0.0,True,0.0,0.948345539170234,0.051654460829766,0.3207822522876803,0.0,0.1612597291959926,0.482041981483673,0.4699107608587783,0.4699107608587783,0.6347099108714191,0.6347099108714191,0.1529784115518922,0.2178140125118303,0.0,0.6863419296944162,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.6347099108714191,0.0,0.6347099108714191,2906,False
2.0,0.9,0.8,0.25,0.2046509742330268,0.3089533280980728,4.0,0.17055216569113,1,0.0,True,0.2626699680357816,0.7087400715816401,0.0285899603825784,0.2298680163551793,0.0563938578620911,0.3417331772548883,0.6279950514721588,0.3796674449003068,0.8526722550160554,0.4093019484660536,1.638293291451249,0.1641633738787629,0.7173892460061936,0.0199190648002278,3.503302166042658,2.404674306531437,expanded_search,2461,True,"401,801,1601",0.1666193316190619,0.104302353865046,0.2768023248138855,0.6179066561961456,1.0203866352551034,1.9150956162651345,2906,False
2.0,0.9,0.8,0.25,0.2423549554357096,0.3804604147942105,1.0,0.2038727133732178,1,0.0,True,0.5621404179766797,0.4023174392020259,0.0355421428212944,0.253698817382277,0.1217422783008841,0.136202614961271,0.5116437106444323,0.4297465654758469,0.6717882279455,0.4847099108714192,0.7609208295884211,0.1428097133972478,0.2915866894355237,0.0,0.9720697968025156,0.0,fixed_rescue,393,True,"401,801,1601",0.1587846305568944,0.1381054593585009,0.3531754028419854,0.7609208295884211,0.0,1.1140962324304065,2906,False
3.0,0.9,0.8,0.25,0.2777924554357096,0.2777924554357096,1.0,0.2777924554357096,1,0.0,True,0.0,0.9572618305997184,0.0427381694002815,0.4083512598561868,0.0,0.1698765571664512,0.578227817022638,0.5654209277231328,0.5654209277231328,0.8333773663071287,0.8333773663071287,0.1606273250919488,0.2503820974203879,0.0,0.9013279249347168,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.8333773663071287,0.0,0.8333773663071287,2905,False
3.0,0.9,0.8,0.25,0.1613384742330268,0.2721377030980728,4.0,0.1339723793582777,1,0.0,True,0.2790730636841476,0.6995518087033081,0.0213751276125441,0.2775666213998157,0.0676880246550289,0.3579643097932441,0.7032189558480888,0.4322724877499585,0.9119762318533028,0.4840154226990804,2.0156524371768736,0.1531184428745727,0.86696399447788,0.0178856519236976,5.179938884388976,3.532634596838293,expanded_search,2460,True,"401,801,1601",0.1696191500808618,0.1107992288650459,0.414495971219385,0.8164131092942184,1.1992393278826552,2.4301484083962586,2905,False
3.0,0.9,0.8,0.25,0.2027924554357096,0.3248037757344604,1.0,0.1730342807997259,1,0.0,True,0.5006138469599062,0.4711218758113515,0.0282642772287422,0.3228258740584391,0.119274707339458,0.1699930651879788,0.612093646585876,0.5022472893343446,0.7606240168753668,0.6083773663071288,0.9744113272033812,0.1448690518729641,0.3622514232642076,0.0,1.3829208463753202,0.0,fixed_rescue,393,True,"401,801,1601",0.1467420204171145,0.1220113202987508,0.4553084848042035,0.9744113272033812,0.0,1.4297198120075847,2905,False
4.0,0.9,0.8,0.25,0.2423549554357096,0.2423549554357096,1.0,0.2423549554357096,1,0.0,True,0.0,0.9644578571787056,0.0355421428212944,0.4702679776982581,0.0,0.1720342756932144,0.6423022533914725,0.6206969623469283,0.6206969623469283,0.9694198217428384,0.9694198217428384,0.1556651339969461,0.2686873740215905,0.0,1.1086522804476602,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.9694198217428384,0.0,0.9694198217428384,2875,False
4.0,0.9,0.8,0.25,0.1318019484660536,0.2376212300648547,3.91915,0.1080840213781162,1,0.0,True,0.2698125670053291,0.7133195525441154,0.0168678804505556,0.3047451358457994,0.0704146609549063,0.3737599937056182,0.748919790506324,0.4631730567366985,0.9299317049698856,0.5272077938642143,2.1401360345290485,0.1382601016578231,0.9403173653913276,0.0148425713462164,6.908876848566119,4.6930822114989095,expanded_search,2419,True,"401,801,1601",0.1799512629666927,0.1058192815988011,0.5181488347469536,0.9504849202594188,1.1896511142696298,2.6582848692760024,2875,False
4.0,0.9,0.8,0.25,0.1692134742330268,0.2971011162422471,1.0,0.1433303779154711,1,0.0,True,0.486755218684503,0.4906138207090491,0.0226309606064479,0.3625135713548424,0.1234882025055138,0.1918974285201466,0.6778992023805028,0.5417710285825044,0.8352765741200363,0.6768538969321073,1.1884044649689884,0.1392509888556771,0.427303670149147,0.0,1.83070195051106,0.0,fixed_rescue,404,True,"401,801,1601",0.1529612014342993,0.1278876420092203,0.6150829533071037,1.1884044649689884,0.0,1.803487418276092,2875,False
6.0,0.9,0.8,0.25,0.1936049554357096,0.1936049554357096,1.0,0.1936049554357096,1,0.0,True,0.0,0.97332366826894,0.0266763317310601,0.554012992371984,0.0,0.1687671245628763,0.7227801169348603,0.6870243016824675,0.6870243016824675,1.1616297326142575,1.1616297326142575,0.1399338123289906,0.2853536756996119,0.0,1.4738965490703528,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,1.1616297326142575,0.0,1.1616297326142575,2874,False
6.0,0.9,0.8,0.25,0.1097464828220178,0.2065525386763206,3.34,0.0935295828477769,1,0.0,True,0.2699034095036915,0.7163993083046649,0.0136972821916435,0.3823310685015275,0.0727065030182442,0.3493857323995986,0.8044233039193704,0.5303559899887103,0.9601798779229588,0.6584788969321073,2.5452451796577424,0.1221052830305901,1.0164227025863688,0.0107981491439263,8.114600833688078,5.108809084295301,expanded_search,2418,True,"401,801,1601",0.1477669220665665,0.0968060558543028,0.6781377349712622,1.239315232057924,1.3059299475998185,3.2233829146290045,2874,False
6.0,0.9,0.8,0.25,0.1318019484660536,0.2376212300648547,1.0,0.1126292984887087,1,0.0,True,0.4130186384575387,0.5701134810919056,0.0168678804505556,0.4264922435520759,0.1086935774549287,0.2232327719332305,0.7584185929402352,0.595800855548125,0.8864689566590822,0.7908116907963215,1.4257273803891282,0.1235833798576892,0.5033000785104922,0.0,2.6055310033110977,0.0,fixed_rescue,404,True,"401,801,1601",0.145465603509518,0.1058192815988011,0.749951589456876,1.4257273803891282,0.0,2.175678969846004,2874,False
8.0,0.9,0.8,0.25,0.1692134742330268,0.1692134742330268,1.0,0.1692134742330268,1,0.0,True,0.0,0.977369039393552,0.0226309606064479,0.6162102915240707,0.0,0.1555534686899989,0.7717637602140696,0.7417191690190112,0.7417191690190112,1.3537077938642146,1.3537077938642146,0.1305928271529673,0.2838998258690915,0.0,1.6777613435093717,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,1.3537077938642146,0.0,1.3537077938642146,2818,False
8.0,0.9,0.8,0.25,0.0926839828220178,0.1633241343250913,3.109,0.0800249109848577,1,0.0,True,0.2156858205762968,0.7729639771583553,0.0113502022653479,0.4289904890861562,0.0587513742188243,0.3515486943736733,0.8392905576786539,0.5694726547010327,0.9508295601036442,0.741471862576143,2.346068864438453,0.102622244661834,0.9439044879184368,0.0071944803573137,10.021229100959328,6.238057608164893,expanded_search,2372,True,"401,801,1601",0.1365831662787895,0.0706401515030734,0.6663937867218686,1.3065930746007304,1.0394757898377227,3.0124626511603214,2818,False
8.0,0.9,0.8,0.25,0.1097464828220178,0.2006256372974858,1.0,0.094833718316248,1,0.0,True,0.3666360561453374,0.619666661663019,0.0136972821916435,0.473357627162641,0.0964655429672245,0.2360735650074828,0.8058967351373483,0.6311163434731216,0.913822008266658,0.877971862576143,1.6050050983798865,0.1098984981809607,0.5488285528396246,0.0,3.289484394922117,0.0,fixed_rescue,394,True,"401,801,1601",0.1358837579328597,0.0908791544754679,0.846335351849902,1.6050050983798865,0.0,2.4513404502297886,2818,False
12.0,0.9,0.8,0.25,0.1318019484660536,0.1318019484660536,1.0,0.1318019484660536,1,0.0,True,0.0,0.9831321195494443,0.0168678804505556,0.6896609418482502,0.0,0.1394303151056418,0.8290912569538921,0.7943590067148227,0.7943590067148227,1.581623381592643,1.581623381592643,0.1092758431226924,0.2776153409349869,0.0,2.106306804762363,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,1.581623381592643,0.0,1.581623381592643,2902,False
12.0,0.9,0.8,0.25,0.0772305701233069,0.1317390448526379,2.4355,0.069322893824367,1,0.0,True,0.1955008942261094,0.7951997356600728,0.0092993701138178,0.5211501108821465,0.0502510569588488,0.3076965983250105,0.8790977661660058,0.6400027754218948,0.9634559709829404,0.926766841479684,2.560243658578912,0.0846652939292261,0.8904257047600802,0.0042975999960661,10.276040016979694,5.501425869351412,expanded_search,2458,True,"401,801,1601",0.102390494933735,0.0545084747293309,0.7489938123392501,1.580868538231655,0.9793751203472568,3.309237470918162,2902,False
12.0,0.9,0.8,0.25,0.0829571609406726,0.1544484093583637,1.0,0.0726836266901514,1,0.0,True,0.3042950489035291,0.6856536623952856,0.0100512887011853,0.5336919736802282,0.0785437475155529,0.2474051809982693,0.8596409021940505,0.673318092771996,0.941255532718176,0.9954859312880716,1.853380912300365,0.0890006739290679,0.6032788161761985,0.0,4.553972341887896,0.0,fixed_rescue,392,True,"401,801,1601",0.1238414397747812,0.0714912484176911,0.9811773920185474,1.853380912300365,0.0,2.8345583043189126,2902,False
16.0,0.9,0.8,0.25,0.1097464828220178,0.1097464828220178,1.0,0.1097464828220178,1,0.0,True,0.0,0.9863027178083564,0.0136972821916435,0.7364674368780958,0.0,0.1254778615439058,0.8619452984220016,0.8272558576489836,0.8272558576489836,1.755943725152286,1.755943725152286,0.0945954648867892,0.2663408927072703,0.0,2.426874063373954,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,1.755943725152286,0.0,1.755943725152286,2862,False
16.0,0.9,0.8,0.25,0.0609795175308267,0.11341829768515,2.3200000000000003,0.054344046227699,1,0.0,True,0.1924925553226625,0.800291945043023,0.0072154996343143,0.5454215108598912,0.050082754347953,0.3072657319111605,0.9027699971190049,0.6610286950478661,0.9754650802195668,0.975672280493228,2.7624698557235763,0.0711631190302693,0.9440833541098824,0.0031645305295816,12.90481844204248,6.652675108065381,expanded_search,2412,True,"401,801,1601",0.1088147557050338,0.0524387801543233,0.945188023319217,1.8146927629624008,0.947777092761175,3.7076578790427934,2862,False
16.0,0.9,0.8,0.25,0.0693555701233069,0.1243857636026379,1.0,0.0620412280929297,1,0.0,True,0.2569075071418944,0.7348120215945951,0.0082804712635104,0.5857571522787289,0.0626206784604824,0.2406535677137573,0.8890313984529687,0.7067467164644157,0.9495960022088468,1.1096891219729117,1.9901722176422063,0.0749024918900058,0.6026870468622977,0.0,5.472503174506622,0.0,fixed_rescue,398,True,"401,801,1601",0.1054614938262798,0.0550301934793309,0.9975125681553308,1.9901722176422063,0.0,2.987684785797537,2862,False
0.5,0.9,0.95,0.25,0.4237499999999999,0.4237499999999999,1.0,0.4237499999999999,1,0.0,True,0.0,0.9182935647143948,0.0817064352856051,0.11002581864686,0.0,0.0817447756252529,0.1917705942721129,0.1909341755260042,0.1909341755260042,0.2118749999999999,0.2118749999999999,0.0812627893228078,0.0907101847423936,0.0,0.2140653327254127,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.2118749999999999,0.0,0.2118749999999999,2897,False
0.5,0.9,0.95,0.25,0.3436049554357095,0.4270642121203531,4.0,0.2408823811830728,1,0.0,True,0.2289392254767265,0.7128971294776402,0.0581636450456332,0.0744816563351272,0.0266467143798254,0.2166957422362906,0.3178241129512433,0.2000161706605371,0.5223542864643571,0.1718024777178547,0.6457950909073732,0.1272912057407738,0.2907924739214475,0.0154007860778722,0.8963001683442172,0.622266576109767,expanded_search,2460,True,"401,801,1601",0.2989554505183982,0.0834592566846435,0.0930909154686401,0.2135321060601765,0.4322629848471966,0.7388860063760133,2897,False
0.5,0.9,0.95,0.25,0.3658124999999999,0.4913465625,1.0,0.2808536679419391,1,0.0,True,0.6912425124582084,0.2446662947426115,0.06409119279918,0.0830866528599235,0.0768713981141357,0.0399059681909072,0.1998640191649665,0.2017916824424949,0.2959597340647948,0.1829062499999999,0.24567328125,0.0781223148157846,0.1028026536071853,0.0,0.2578900682471152,0.0,fixed_rescue,385,True,"401,801,1601",0.2322469354055994,0.1255340625,0.1052464472790304,0.24567328125,0.0,0.3509197285290304,2897,False
0.75,0.9,0.95,0.25,0.4012499999999999,0.4012499999999999,1.0,0.4012499999999999,1,0.0,True,0.0,0.925539318023666,0.0744606819763339,0.155600737604517,0.0,0.1065886664137096,0.2621894040182266,0.2598759709470011,0.2598759709470011,0.3009374999999999,0.3009374999999999,0.1052034983623134,0.1234301373920307,0.0,0.3076140495751545,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.3009374999999999,0.0,0.3009374999999999,2861,False
0.75,0.9,0.95,0.25,0.3132299554357096,0.4012454621203531,4.0,0.2342402711260537,1,0.0,True,0.2370777709878234,0.712245399617513,0.0506768293946636,0.1106481223684432,0.0348083561544588,0.2618533591245871,0.4073098376474892,0.2548462676994943,0.6381372488821643,0.2349224665767821,0.8912363863610597,0.1506287983752756,0.3977971567671011,0.0182131396849862,1.3334598419569317,0.9232654245812796,expanded_search,2414,True,"401,801,1601",0.2521779380895405,0.0880155066846435,0.1252538932457246,0.3009340965902649,0.5903022897707948,1.0164902796067845,2861,False
0.75,0.9,0.95,0.25,0.3436049554357095,0.4743577909083178,1.0,0.2715424490319788,1,0.0,True,0.6759576227892174,0.2658787321651492,0.0581636450456332,0.1209458701461536,0.0969407768140373,0.0566938237899987,0.2745804707501897,0.2678358901611559,0.3982299296597453,0.2577037165767821,0.3557683431812383,0.1017600886299618,0.1439223275097616,0.0,0.3782291240229771,0.0,fixed_rescue,395,True,"401,801,1601",0.2097248752200084,0.1307528354726082,0.1521115064072542,0.3557683431812383,0.0,0.5078798495884926,2861,False
1.0,0.9,0.95,0.25,0.3841874999999999,0.3841874999999999,1.0,0.3841874999999999,1,0.0,True,0.0,0.9306810108596368,0.0693189891403633,0.1964418923611371,0.0,0.1245043286197781,0.3209462209809153,0.3189962729907839,0.3189962729907839,0.3841874999999999,0.3841874999999999,0.1233035262731054,0.1499484815391336,0.0,0.390300261042157,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.3841874999999999,0.0,0.3841874999999999,2863,False
1.0,0.9,0.95,0.25,0.2777924554357096,0.3711235871203531,4.0,0.2087309762777503,1,0.0,True,0.2450765572583464,0.712185273341372,0.0427381694002815,0.1360541157910431,0.0421033053938105,0.2954592267332905,0.4736166479181442,0.2930914243945322,0.7077718051360099,0.2777924554357096,1.067827681814746,0.1591426755580989,0.4856700656054691,0.0196260660728124,1.8134518239123527,1.2523495196725725,expanded_search,2415,True,"401,801,1601",0.2486081886192275,0.0933311316846435,0.1623926108426028,0.3711235871203531,0.6967040946943928,1.230220292657349,2863,False
1.0,0.9,0.95,0.25,0.3173549554357096,0.4542765409083178,1.0,0.2507881228098761,1,0.0,True,0.6582878101236531,0.2900577290465809,0.051654460829766,0.151419385382456,0.1114895107713038,0.0742683007459808,0.3371771968997407,0.3188152981278578,0.4819921896842859,0.3173549554357096,0.4542765409083178,0.1171737877845508,0.1809765341300181,0.0,0.5037854841778597,0.0,fixed_rescue,396,True,"401,801,1601",0.2097551384834722,0.1369215854726082,0.2034884180984416,0.4542765409083178,0.0,0.6577649590067595,2863,False
1.5,0.9,0.95,0.25,0.3527924554357096,0.3527924554357096,1.0,0.3527924554357096,1,0.0,True,0.0,0.939433398074076,0.0605666019259239,0.2659487711997531,0.0,0.147177105975905,0.4131258771756582,0.4109172914212453,0.4109172914212453,0.5291886831535644,0.5291886831535644,0.1457476926128318,0.1895380421504331,0.0,0.537250837511102,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.5291886831535644,0.0,0.5291886831535644,2854,False
1.5,0.9,0.95,0.25,0.2382299554357096,0.3374954621203532,4.0,0.1853817062556941,1,0.0,True,0.2586361409912493,0.7066158464854306,0.03474801252332,0.1849258680673053,0.052781607531984,0.3275965143185834,0.5653039899178727,0.3537813124864327,0.8037063264152986,0.3573449331535644,1.3999727727221194,0.1671913783077209,0.62395230636192,0.0204346814483868,2.6694325440373325,1.834232562295237,expanded_search,2413,True,"401,801,1601",0.2218371282627279,0.0992655066846436,0.2281706337969886,0.5062431931805298,0.8937295795415896,1.628143406519108,2854,False
1.5,0.9,0.95,0.25,0.2777924554357096,0.4084560397942106,1.0,0.2213361332349203,1,0.0,True,0.6045673581964531,0.3526944724032654,0.0427381694002815,0.2040349631224962,0.1235229637527699,0.1079585921136641,0.4355165189889304,0.3943016362718167,0.5907233392767645,0.4166886831535643,0.6126840596913159,0.1350894598006165,0.2425082178731932,0.0,0.7440402508163303,0.0,fixed_rescue,389,True,"401,801,1601",0.2032320212305231,0.130663584358501,0.2806798598389354,0.6126840596913159,0.0,0.8933639195302513,2854,False
2.0,0.9,0.95,0.25,0.3173549554357096,0.3173549554357096,1.0,0.3173549554357096,1,0.0,True,0.0,0.948345539170234,0.051654460829766,0.3207822522876803,0.0,0.1612597291959926,0.482041981483673,0.4699107608587783,0.4699107608587783,0.6347099108714191,0.6347099108714191,0.1529784115518922,0.2178140125118303,0.0,0.6863419296944162,0.0,baseline,52,True,"401,801,1601",0.0,0.0,0.0,0.6347099108714191,0.0,0.6347099108714191,2864,False
2.0,0.9,0.95,0.25,0.2027924554357096,0.3073735871203532,4.0,0.1570903114323723,1,0.0,True,0.269145593140892,0.7025901296303656,0.0282642772287422,0.2149374446600655,0.0613761013351028,0.3494927337884061,0.6258062797835744,0.3916404452585969,0.8543023820625336,0.4055849108714192,1.625655363629492,0.1634591377195491,0.7286125123003702,0.0200148307954862,3.5862086625866207,2.454583349829572,expanded_search,2417,True,"401,801,1601",0.2253641236560993,0.1045811316846435,0.3005665513759617,0.6147471742407064,1.0109081893887857,1.9262219150054536,2864,False
2.0,0.9,0.95,0.25,0.2515424554357096,0.3877185397942105,1.0,0.2044638468539102,1,0.0,True,0.5954645614781261,0.3671930910259308,0.037342347495943,0.251210592637723,0.1331449176723877,0.1243048348713276,0.5086603451814384,0.4496727226691417,0.6808028894052848,0.5030849108714192,0.7754370795884211,0.144877017889322,0.2905435689631451,0.0,0.957357166912854,0.0,fixed_rescue,395,True,"401,801,1601",0.1871596923877207,0.1361760843585009,0.3665093858806006,0.7754370795884211,0.0,1.141946465469022,2864,False
