m,beta,delta,pickup_rate,incumbent_retention,regime,p1,p2,s,cutoff,equilibrium_count,completion_spread,stable,repeat_mass,rescue_mass,abandon_mass,first_completion,repeat_completion,rescue_completion,completion,repeat_coverage,rescue_coverage,repeat_fresh_accept_intensity,rescue_fresh_accept_intensity,repeat_incumbent_intensity,rescue_incumbent_intensity,repeat_core_fresh_intensity,rescue_core_fresh_intensity,repeat_outer_fresh_intensity,rescue_outer_fresh_intensity,repeat_total_intensity,rescue_total_intensity,expected_transfer,expected_fresh_acceptors,expected_pickup_cost,expected_notifications,expected_extra_notifications,mechanism,design_value,completion_value,outer_contact_cost,exploration_evaluations,certification_stable,certification_grids,adversarial_seed_count,adversarial_evaluations,adversarial_improvement,solver_total_evaluations,quick
8.0,0.9,0.4,0.25,0.8,core_arrivals,0.09268398282201787,0.2137813853987152,1.0,0.08581158297811599,1,0.0,True,0.3627795390117229,0.6258702587229292,0.011350202265347957,0.4506290668846717,0.0901426753694754,0.26304119372797063,0.8038129359821178,0.5440878864914446,0.9202818363325587,0.741471862576143,1.7102510831897215,0.043983359000972035,0.8190067354918349,0.741471862576143,1.7102510831897215,0.0,0.0,0.785455221577115,2.5292578186815566,0.10635418968181345,0.6116801571162019,0.0,3.612027688284292,0.0,fixed_arrivals,0.8038129359821178,1.0,0.0125,264,True,"401,801,1601",1,174,0.0,2928,False
8.0,0.9,0.4,0.25,0.8,incumbent_only,0.16844305300575332,0.3831546796097851,1.0,0.15506069709642875,1,0.0,True,0.3212396263509385,0.6562533224530243,0.02250705119603723,0.5910343107820609,0.006342088840371783,0.12117945029905905,0.7185558499214918,0.08208187227134614,0.7677176190265558,0.0,0.0,0.08564707781967727,1.4598014880854808,0.0,0.0,0.0,0.0,0.08564707781967727,1.4598014880854808,0.14705437800061338,0.0,0.0,0.0,0.0,incumbent_only,0.7185558499214918,1.0,0.0125,258,True,"401,801,1601",1,250,0.00044267471820702564,2928,False
12.0,0.9,0.4,0.25,0.8,expanded_search,0.07944019457671886,0.1630974299156775,1.0204289776997417,0.07535691211065192,1,0.0,True,0.3045336259725429,0.6858779820139242,0.00958839201353292,0.5478876758806348,0.07142504364035443,0.24066085132193774,0.8599735708429269,0.6293443618945042,0.9415246011298651,0.9532823349206263,1.9968401743989639,0.039199511674242654,0.8423089709282456,0.9532823349206263,1.95716915898813,0.0,0.039671015410833954,0.9924818465948689,2.8391491453272097,0.08844948927451134,0.6185966921383258,4.267870627752941e-06,4.491847262389567,0.06266162552468785,expanded_search,0.8591903005238684,1.0,0.0125,1522,True,"401,801,1601",1,453,0.002919409629198455,3038,False
12.0,0.9,0.4,0.25,0.8,core_arrivals,0.07912839340474657,0.16391308814763186,1.0,0.07497525651719306,1,0.0,True,0.30812365279234094,0.6823288232654812,0.009547523942177921,0.5463619672704113,0.0724918127117701,0.24031867042109226,0.8591724504032736,0.6282043244857505,0.940439354977042,0.9495407208569588,1.9669570577715825,0.039870114120513785,0.8538031836522126,0.9495407208569588,1.9669570577715825,0.0,0.0,0.9894108349774726,2.820760241423795,0.08836028077069871,0.6122062073190329,0.0,4.451207994921743,0.0,fixed_arrivals,0.8591724504032736,1.0,0.0125,262,True,"401,801,1601",1,277,0.0014891487109813806,3038,False
12.0,0.9,0.4,0.25,0.8,incumbent_only,0.1280524060629516,0.3146693757996306,1.0,0.11852398402977884,1,0.0,True,0.2651389805202565,0.7185434733140766,0.0163175461656669,0.6616672702952001,0.0048736322970425955,0.12810883350888663,0.7946497361011293,0.08741390885764153,0.8478663336963735,0.0,0.0,0.09147285151845842,1.8829957609905772,0.0,0.0,0.0,0.0,0.09147285151845842,1.8829957609905772,0.1256640929909683,0.0,0.0,0.0,0.0,incumbent_only,0.7946497361011293,1.0,0.0125,258,True,"401,801,1601",1,265,0.00015181758860416394,3038,False
16.0,0.9,0.4,0.25,0.8,expanded_search,0.06355233765658531,0.13542825096833067,1.0,0.06029118844075345,1,0.0,True,0.26898650127254775,0.72347290555318,0.007540593174272331,0.5795551613302369,0.06269250367291028,0.24689828782240922,0.8891459528255563,0.6530519119776976,0.9562212358463754,1.016837402505365,2.1668520154932907,0.04174270996264787,0.9617544003529883,1.016837402505365,2.1668520154932907,0.0,0.0,1.058580112468013,3.1286064158462787,0.07425334375229788,0.6571012860298114,0.0,5.667221117697422,0.0,expanded_search,0.8891459528255563,1.0,0.0125,1522,True,"401,801,1601",1,458,0.0038888388793415496,3088,False
16.0,0.9,0.4,0.25,0.8,core_arrivals,0.06355233765658531,0.13542825096833067,1.0,0.06029118844075345,1,0.0,True,0.26898650127254775,0.72347290555318,0.007540593174272331,0.5795551613302369,0.06269250367291028,0.24689828782240922,0.8891459528255563,0.6530519119776976,0.9562212358463754,1.016837402505365,2.1668520154932907,0.04174270996264787,0.9617544003529883,1.016837402505365,2.1668520154932907,0.0,0.0,1.058580112468013,3.1286064158462787,0.07425334375229788,0.6571012860298114,0.0,5.667221117697422,0.0,fixed_arrivals,0.8891459528255563,1.0,0.0125,260,True,"401,801,1601",1,284,0.0038888389804241363,3088,False
16.0,0.9,0.4,0.25,0.8,incumbent_only,0.1032890650898947,0.2683432047427822,1.0,0.09594933982106732,1,0.0,True,0.22743450435245793,0.7597669868517054,0.012798508795836704,0.7035460567173094,0.003939429592619296,0.13060643545081765,0.8380919217607463,0.08967034191565088,0.8899302992855492,0.0,0.0,0.0939484834409905,2.2066414709979507,0.0,0.0,0.0,0.0,0.0939484834409905,2.2066414709979507,0.10812286389452577,0.0,0.0,0.0,0.0,incumbent_only,0.8380919217607463,1.0,0.0125,266,True,"401,801,1601",1,297,0.002332575777398871,3088,False
0.5,0.9,0.8,0.25,0.8,expanded_search,0.33122256121650706,0.4416286277374187,4.0,0.27614943769133393,1,0.0,True,0.2725003434856734,0.6724701285015785,0.05502952801274812,0.08624981420790283,0.027158235354820207,0.2050398248254784,0.31844787438820144,0.17108737711103322,0.5234180550973078,0.16561128060825353,0.674923922141504,0.022029249410069254,0.0661916760184339,0.16561128060825353,0.22081431386870934,0.0,0.4541096082727947,0.1876405300183228,0.7411155981599379,0.12811476110793044,0.29067855115358654,0.015368016153753243,0.8628343420015036,0.5875986398310995,expanded_search,0.31110289139031266,1.0,0.0125,1521,True,"401,801,1601",1,445,0.00031011169885086787,2999,False
0.5,0.9,0.8,0.25,0.8,core_arrivals,0.3547758196604146,0.4899794122015721,1.0,0.3173733804469605,1,0.0,True,0.6638372151063489,0.27506846028684095,0.06109432460681028,0.09467783925881183,0.06395086414057219,0.04081319491546072,0.1994418983148447,0.17498101889786008,0.2695044348602545,0.1773879098302073,0.24498970610078605,0.01496097568538164,0.06904241270184464,0.1773879098302073,0.24498970610078605,0.0,0.0,0.19234888551558893,0.3140321188026307,0.07627525352493089,0.10193125318175157,0.0,0.2584555421038466,0.0,fixed_arrivals,0.1994418983148447,1.0,0.0125,260,True,"401,801,1601",1,226,0.0004117949932632703,2999,False
0.5,0.9,0.8,0.25,0.8,incumbent_only,0.4342302331498507,0.6191309255381594,1.0,0.35262511525919543,1,0.0,True,0.5321317913451885,0.3825900504528747,0.0852781582019368,0.09145334033008157,0.00810580047672982,0.018349563159124824,0.11790870396593621,0.032115045239267295,0.10111693395583482,0.0,0.0,0.032642047156262115,0.1066023241115856,0.0,0.0,0.0,0.0,0.032642047156262115,0.1066023241115856,0.05459237094667039,0.0,0.0,0.0,0.0,incumbent_only,0.11790870396593621,1.0,0.0125,258,True,"401,801,1601",1,288,4.3863811959032883e-05,2999,False
0.75,0.9,0.8,0.25,0.8,expanded_search,0.29709060684613653,0.41328782421316057,4.0,0.2505559344133019,1,0.0,True,0.28079592341190523,0.6722420246524418,0.04696205193565309,0.12041995886756703,0.036273558779650786,0.25107891996166903,0.4077724376088868,0.22177435023184658,0.6412044698027762,0.2228179551346024,0.9273634726394819,0.0279208034597008,0.09763913387991523,0.2228179551346024,0.30996586815987043,0.0,0.6173976044796115,0.25073875859430317,1.0250026065193971,0.15032003278341624,0.3995755615236528,0.01824051750055361,1.2973921238634,0.8810412224473695,expanded_search,0.3967594223282947,1.0,0.0125,1517,True,"401,801,1601",1,441,0.00012025340105997762,2938,False
0.75,0.9,0.8,0.25,0.8,core_arrivals,0.331061694492645,0.47028463718111113,1.0,0.2959274725098149,1,0.0,True,0.648483176820971,0.2965272487764831,0.05498957440254593,0.13314619488439763,0.08204896148689557,0.05831216081466513,0.27350731718595833,0.2361446223921125,0.36702716768244104,0.24829627086948375,0.35271347788583335,0.021080533189698072,0.10461429880277777,0.24829627086948375,0.35271347788583335,0.0,0.0,0.2693768040591818,0.45732777668861113,0.09866618650686143,0.14230912340612434,0.0,0.3797468478686694,0.0,fixed_arrivals,0.27350731718595833,1.0,0.0125,261,True,"401,801,1601",1,220,0.0005804858754954734,2938,False
0.75,0.9,0.8,0.25,0.8,incumbent_only,0.41714803975637554,0.6086470839534697,1.0,0.33960174244115016,1,0.0,True,0.5252434692116333,0.3952341385572815,0.07952239223108518,0.13105543199715322,0.010788266380669959,0.026619018649714398,0.16846271702753757,0.045461955327561726,0.14907152737219231,0.0,0.0,0.04652777838913524,0.16142720490739174,0.0,0.0,0.0,0.0,0.04652777838913524,0.16142720490739174,0.07537140880895522,0.0,0.0,0.0,0.0,incumbent_only,0.16846271702753757,1.0,0.0125,258,True,"401,801,1601",1,240,2.729025162953591e-05,2938,False
1.0,0.9,0.8,0.25,0.8,expanded_search,0.27212209730900233,0.38928769099573407,4.0,0.23239845922385224,1,0.0,True,0.28164831909899224,0.6768120374002133,0.04153964350079434,0.15093987359709313,0.04258406883191212,0.2803798528532704,0.47390379528227566,0.26206608744662613,0.7180415284043935,0.27212209730900233,1.14048409731627,0.03177891046812007,0.12551138541750548,0.27212209730900233,0.38928769099573407,0.0,0.7511964063205359,0.3039010077771224,1.2659954827337754,0.16181056661226081,0.4895527433166389,0.019774277794653856,1.7244080378174198,1.171435808774127,expanded_search,0.45926084767259906,1.0,0.0125,1518,True,"401,801,1601",1,431,6.751584475855887e-05,3047,False
1.0,0.9,0.8,0.25,0.8,core_arrivals,0.3102374029319782,0.4516913164715203,1.0,0.2772269667078907,1,0.0,True,0.6335820091190357,0.3164430825653708,0.04997490831559354,0.16700362077154668,0.0946726700905166,0.07384044717559045,0.33551673803765375,0.28583821445509144,0.4463722759056509,0.3102374029319782,0.4516913164715203,0.026408348979270004,0.13957147981090365,0.3102374029319782,0.4516913164715203,0.0,0.0,0.33664575191124824,0.591262796282424,0.11453486167950765,0.17747428323804584,0.0,0.4966341443849052,0.0,fixed_arrivals,0.33551673803765375,1.0,0.0125,260,True,"401,801,1601",1,309,0.0006279293389151452,3047,False
1.0,0.9,0.8,0.25,0.8,incumbent_only,0.40146625309577405,0.5981592917244679,1.0,0.32778680658357773,1,0.0,True,0.5174031633572896,0.40806910669296115,0.07452772994974918,0.1672802389799192,0.012772076166604767,0.034229187966616725,0.2142815031131407,0.057240020340807635,0.1945047618986196,0.0,0.0,0.05894355720975706,0.21629798811271217,0.0,0.0,0.0,0.0,0.05894355720975706,0.21629798811271217,0.0927594351535096,0.0,0.0,0.0,0.0,incumbent_only,0.2142815031131407,1.0,0.0125,258,True,"401,801,1601",1,270,2.1942024887866562e-06,3047,False
1.5,0.9,0.8,0.25,0.8,expanded_search,0.2377893371281357,0.35186995752099276,4.0,0.20759981528805527,1,0.0,True,0.277749393198191,0.6875869124379297,0.034663694363879324,0.203951527433392,0.05037951614910312,0.3108186091036738,0.565149652686169,0.32491146375280533,0.8097362317875957,0.3566840056922036,1.4862197451259567,0.03622742620809654,0.173124170679525,0.3566840056922036,0.5278049362814892,0.0,0.9584148088444675,0.39291143190030015,1.6593439158054817,0.16984494104663228,0.6257939827322636,0.020706404525781756,2.535694255831517,1.7273325387438327,expanded_search,0.5435579959518712,1.0,0.0125,1521,True,"401,801,1601",1,430,0.0003921552027724706,2968,False
1.5,0.9,0.8,0.25,0.8,core_arrivals,0.2753191504743073,0.4176862795581793,1.0,0.2460034923129741,1,0.0,True,0.6050251216044684,0.352761790055496,0.042213088340035586,0.22362072049197143,0.10949798318152117,0.09987722686434349,0.4329959305378361,0.3611959454365159,0.5650606852866702,0.4129787257114609,0.6265294193372689,0.0351787897935998,0.20601934469424624,0.4129787257114609,0.6265294193372689,0.0,0.0,0.44815751550506067,0.8325487640315151,0.13343130580404436,0.23593826320672467,0.0,0.7198632503147266,0.0,fixed_arrivals,0.4329959305378361,1.0,0.0125,260,True,"401,801,1601",1,236,4.128443394785242e-05,2968,False
1.5,0.9,0.8,0.25,0.8,incumbent_only,0.37294094616821477,0.5780334043828069,1.0,0.3062220085217109,1,0.0,True,0.5022617131656877,0.43165538339106546,0.06608290344324699,0.23094281200172947,0.015307831731314718,0.047588769882673514,0.2938394136157177,0.07694155443254097,0.2783201612229776,0.0,0.0,0.08006272517580468,0.3261736750333153,0.0,0.0,0.0,0.0,0.08006272517580468,0.3261736750333153,0.11934484673400525,0.0,0.0,0.0,0.0,incumbent_only,0.2938394136157177,1.0,0.0125,258,True,"401,801,1601",1,262,1.6375255363187957e-05,2968,False
2.0,0.9,0.8,0.25,0.8,expanded_search,0.21550837951189372,0.32433622495139436,3.982385651675483,0.19155765937981567,1,0.0,True,0.2729096043362963,0.6965669651056676,0.03052343055803605,0.24967679199643147,0.0546727899911236,0.3206423111496751,0.6249918931372302,0.37458378771872597,0.8607053767149648,0.43101675902378744,1.7587182921241555,0.038321152211324885,0.2124457049145259,0.43101675902378744,0.6486724499027887,0.0,1.1100458422213668,0.4693379112351123,1.9711639970386814,0.16958580197723622,0.7180924882544333,0.02013628319769386,3.259063042956509,2.2220821525309065,expanded_search,0.597215866230594,1.0,0.0125,1518,True,"401,801,1601",1,521,0.00037287873873481647,3010,False
2.0,0.9,0.8,0.25,0.8,core_arrivals,0.2476297728081794,0.38818903562610785,1.0,0.22142438828935354,1,0.0,True,0.579341072393194,0.3840886086248786,0.03657031898192737,0.26919481999998607,0.1163391842513336,0.12019694972641891,0.5057309539777386,0.41561084738070125,0.6476750962151739,0.4952595456163588,0.7763780712522157,0.0419286152301214,0.2668234357388069,0.4952595456163588,0.7763780712522157,0.0,0.0,0.5371881608464802,1.0432015069910225,0.1421288358820803,0.2827166424686416,0.0,0.9310110568532128,0.0,fixed_arrivals,0.5057309539777386,1.0,0.0125,262,True,"401,801,1601",1,245,0.0009741154276706743,3010,False
2.0,0.9,0.8,0.25,0.8,incumbent_only,0.34750454689728666,0.5588848245178158,1.0,0.2867735310073028,1,0.0,True,0.4879591674551359,0.45286552927138346,0.0591753032734806,0.284799232882728,0.01661398843317052,0.05877715030388618,0.36019037161978473,0.09259792538332955,0.35297999777354166,0.0,0.0,0.09716962542397418,0.4353780696168209,0.0,0.0,0.0,0.0,0.09716962542397418,0.4353780696168209,0.13759212223547762,0.0,0.0,0.0,0.0,incumbent_only,0.36019037161978473,1.0,0.0125,258,True,"401,801,1601",1,205,7.937185397077773e-05,3010,False
3.0,0.9,0.8,0.25,0.8,expanded_search,0.18316580535396706,0.2800532062266011,3.037693815549593,0.16511435383577933,1,0.0,True,0.2648556931285069,0.7102289001906313,0.024915406680861712,0.3190866208315509,0.05895945822733828,0.31469806420819196,0.6927441432670811,0.4472342134893747,0.8901979283874959,0.5494974160619012,1.9332226372018706,0.04332348364365058,0.2758532457379724,0.5494974160619012,0.8401596186798034,0.0,1.0930630185220673,0.5928208997055517,2.209075882939843,0.1573773164065399,0.7558635906560038,0.013323433709751274,3.617102198338192,2.1610642265727464,expanded_search,0.6657308404349218,1.0,0.0125,1523,True,"401,801,1601",1,442,0.0010909476478009328,3074,False
3.0,0.9,0.8,0.25,0.8,core_arrivals,0.20606649286689036,0.3394405235630089,1.0,0.1845002993296639,1,0.0,True,0.5335908112153954,0.4375701527954469,0.028839035989157786,0.3374745375398094,0.11892419573085061,0.14999316767829596,0.606391900948956,0.4882701055713042,0.7509690539337239,0.618199478600671,1.0183215706890267,0.05175886448934347,0.37185653816002806,0.618199478600671,1.0183215706890267,0.0,0.0,0.6699583430900145,1.3901781088490548,0.1449622456815712,0.3539623342758825,0.0,1.3298853988248756,0.0,fixed_arrivals,0.606391900948956,1.0,0.0125,260,True,"401,801,1601",1,301,0.0003739747783431113,3074,False
3.0,0.9,0.8,0.25,0.8,incumbent_only,0.30479227306371276,0.5223979541669336,1.0,0.25377097967071316,1,0.0,True,0.45914885569340397,0.4921379226232969,0.048713221683299175,0.3705090028541392,0.01718217630412348,0.07593253035617818,0.4636237095144409,0.11525083554568057,0.475182522524794,0.0,0.0,0.12245110414319905,0.644704738790929,0.0,0.0,0.0,0.0,0.12245110414319905,0.644704738790929,0.15783227425518406,0.0,0.0,0.0,0.0,incumbent_only,0.4636237095144409,1.0,0.0125,258,True,"401,801,1601",1,289,0.00026421176623409037,3074,False
4.0,0.9,0.8,0.25,0.8,expanded_search,0.16160378522332916,0.2514593577299039,2.466973026963855,0.14684394158695732,1,0.0,True,0.26582993672118116,0.7127530103157361,0.02141705296308271,0.372429114023698,0.061964928284899926,0.30096691102188483,0.7353609533304828,0.5002496676301968,0.9062007889200999,0.6464151408933166,2.031829502009945,0.04723149963638989,0.3347693316574291,0.6464151408933166,1.0058374309196156,0.0,1.0259920710903292,0.6936466405297065,2.366598833667374,0.14588066765904875,0.7548802582051976,0.008751145070616976,3.7727909563492985,1.9488411216409294,expanded_search,0.7110004393099711,1.0,0.0125,1523,True,"401,801,1601",1,463,0.0016344436975831433,3047,False
4.0,0.9,0.8,0.25,0.8,core_arrivals,0.17684178628536232,0.3016911125840075,1.0,0.1585953236418519,1,0.0,True,0.49552165711017504,0.48060797746351136,0.023870365426313604,0.386667488110261,0.11571929207632427,0.1700792729274183,0.6724660531140036,0.5350176474408627,0.810747083310716,0.7073671451414493,1.20676445033603,0.05838868045923338,0.45790652461489795,0.7073671451414493,1.20676445033603,0.0,0.0,0.7657558256006827,1.6646709749509279,0.14015438069129932,0.40615303208920334,0.0,1.7042861299160137,0.0,fixed_arrivals,0.6724660531140036,1.0,0.0125,267,True,"401,801,1601",1,265,2.0184863790850827e-05,3047,False
4.0,0.9,0.8,0.25,0.8,incumbent_only,0.2707264017210439,0.4893306421419913,1.0,0.22712057574004915,1,0.0,True,0.4321790756847876,0.5265734262934432,0.04124749802176928,0.4352774503648648,0.01654823667578374,0.08791517557981215,0.5397408626204607,0.1302405876790385,0.5678887550742573,0.0,0.0,0.13953864313918318,0.8390722124862148,0.0,0.0,0.0,0.0,0.13953864313918318,0.8390722124862148,0.16534073177814868,0.0,0.0,0.0,0.0,incumbent_only,0.5397408626204607,1.0,0.0125,258,True,"401,801,1601",1,270,0.00019915779676926704,3047,False
6.0,0.9,0.8,0.25,0.8,expanded_search,0.13284908857465577,0.2155446559914833,1.8097976311179589,0.12160987184233052,1,0.0,True,0.2791736724644071,0.7038039042790027,0.017022423256590105,0.44912066398654077,0.06687440473821137,0.271726077807707,0.7877211465324592,0.5730305319744693,0.9235745163475793,0.7970945314479346,2.120552118851094,0.05394824031516122,0.45088696391593347,0.7970945314479346,1.2932679359488999,0.0,0.827284182902194,0.8510427717630958,2.5714390827670273,0.1271185785540774,0.7169137930470213,0.0036417697691322713,3.894995938936433,1.4295097811393749,expanded_search,0.769852274268217,1.0,0.0125,1524,True,"401,801,1601",1,457,0.00040881880463505826,3008,False
6.0,0.9,0.8,0.25,0.8,core_arrivals,0.1381578872604964,0.247591983169167,1.0,0.12420183575577622,1,0.0,True,0.4360823563598122,0.546105939923976,0.017811703716211828,0.452782427336311,0.10556299063860022,0.19542099608606103,0.7537664140609722,0.5917748305016267,0.874797719621882,0.8289473235629785,1.485551899015002,0.06698904722265694,0.5922727075842759,0.8289473235629785,1.485551899015002,0.0,0.0,0.8959363707856355,2.077824606599278,0.1255244952828344,0.479728026009618,0.0,2.410641812907265,0.0,fixed_arrivals,0.7537664140609722,1.0,0.0125,267,True,"401,801,1601",1,258,0.00021511128832185644,3008,False
6.0,0.9,0.8,0.25,0.8,incumbent_only,0.2202342126323809,0.43217476792727394,1.0,0.18690610810200556,1,0.0,True,0.3840625437077953,0.5845556382300415,0.0313818180621631,0.5257092187347437,0.014424777702043624,0.10275231707360863,0.642886313510396,0.14783482344396523,0.6918872732913202,0.0,0.0,0.1599749017458017,1.1772895671612884,0.0,0.0,0.0,0.0,0.1599749017458017,1.1772895671612884,0.16336294420651357,0.0,0.0,0.0,0.0,incumbent_only,0.642886313510396,1.0,0.0125,258,True,"401,801,1601",1,243,0.00037393599217205864,3008,False
8.0,0.9,0.8,0.25,0.8,expanded_search,0.11315924968699795,0.19263620547974675,1.4441539724341332,0.10372757651176043,1,0.0,True,0.2961514559717679,0.6896709704776455,0.014177573550586636,0.5000650974065801,0.07093254391928289,0.24886130727940373,0.8198589486052668,0.6192592972724866,0.9329455641734541,0.9052739974959836,2.1332352890521498,0.06036270832152013,0.5690152253951125,0.9052739974959836,1.541089643837974,0.0,0.5921456452141758,0.9656367058175037,2.7022505144472624,0.11255336259051385,0.6727299798190746,0.001347951970044797,3.9981541582694557,0.9478172571513362,expanded_search,0.8080112328908751,1.0,0.0125,1524,True,"401,801,1601",1,495,0.0004176359716679956,3037,False
8.0,0.9,0.8,0.25,0.8,core_arrivals,0.1138266250136483,0.21093193502442928,1.0,0.1025337315543583,1,0.0,True,0.39213204531592094,0.5935960264855087,0.014271928198570422,0.4959798781354307,0.09574758594694047,0.21020678697132605,0.8019342510536973,0.6257710556730879,0.9075607847039234,0.9106130001091864,1.6874554801954342,0.07227451813945605,0.6937485022084543,0.9106130001091864,1.6874554801954342,0.0,0.0,0.9828875182486425,2.3812039824038886,0.11169366449551091,0.5301744017386073,0.0,3.0769974662425246,0.0,fixed_arrivals,0.8019342510536973,1.0,0.0125,264,True,"401,801,1601",1,239,0.001724538779284357,3037,False
8.0,0.9,0.8,0.25,0.8,incumbent_only,0.1852044571546085,0.3860511826495312,1.0,0.15852011504601882,1,0.0,True,0.3443908510252446,0.6303533983783328,0.02525575059642267,0.5855539830814397,0.012394377444853928,0.1108165065786765,0.7087648671049701,0.15699280792720624,0.7668792764240585,0.0,0.0,0.17077978949497405,1.4561988326624793,0.0,0.0,0.0,0.0,0.17077978949497405,1.4561988326624793,0.15352354493954798,0.0,0.0,0.0,0.0,incumbent_only,0.7087648671049701,1.0,0.0125,258,True,"401,801,1601",1,256,0.0004826144468091931,3037,False
12.0,0.9,0.8,0.25,0.8,expanded_search,0.08533085675466714,0.16228619573930786,1.0519114990127318,0.07747358442649796,1,0.0,True,0.3195040094331422,0.670130268298771,0.010365722268086804,0.5536686247215704,0.07692435229147729,0.22807311672038805,0.8586660937334358,0.6669291655000221,0.9427727849145555,1.0239702810560058,2.046524636937659,0.07542981435042419,0.8142010686029751,1.0239702810560058,1.9474343488716943,0.0,0.09909028806596454,1.09940009540643,2.860725705540634,0.09082215745495838,0.6131957386519895,2.5243987105687074e-05,4.437801371388345,0.15069952246702756,expanded_search,0.856782349702598,1.0,0.0125,1522,True,"401,801,1601",1,446,0.00283585045600665,3019,False
12.0,0.9,0.8,0.25,0.8,core_arrivals,0.08480255453227267,0.1643226372367566,1.0,0.07663093476570063,1,0.0,True,0.330973136280034,0.6587312645508441,0.01029559916912186,0.550317416349813,0.08040818572423081,0.22594075416836967,0.8566663562424135,0.6658209006574045,0.9400180737054872,1.017630654387272,1.9718716468410793,0.07844754975909166,0.8418403437221376,1.017630654387272,1.9718716468410793,0.0,0.0,1.0960782041463637,2.813711990563217,0.09061432284899283,0.5968495567400534,0.0,4.333480447119585,0.0,fixed_arrivals,0.8566663562424135,1.0,0.0125,262,True,"401,801,1601",1,254,0.0006328034455359566,3019,False
12.0,0.9,0.8,0.25,0.8,incumbent_only,0.14027394829716067,0.3178280807548251,1.0,0.12145520940699553,1,0.0,True,0.28500819896907464,0.696862776995456,0.018129024035469392,0.6595591992345787,0.009429136215670795,0.11831417358211255,0.787302509032362,0.16528079601994022,0.8481982012987804,0.0,0.0,0.18065989334558535,1.8851795649391643,0.0,0.0,0.0,0.0,0.18065989334558535,1.8851795649391643,0.13144520189404796,0.0,0.0,0.0,0.0,incumbent_only,0.787302509032362,1.0,0.0125,262,True,"401,801,1601",1,272,0.0005728476499773372,3019,False
16.0,0.9,0.8,0.25,0.8,expanded_search,0.06797681871253003,0.13571940959531809,1.0,0.06157556695684812,1,0.0,True,0.2898052440293432,0.7020909018942845,0.00810385407637236,0.5840419254830883,0.06953366771926811,0.2335321890177854,0.8871077822201417,0.6894980575880844,0.9558671881055468,1.0876290994004805,2.1715105535250894,0.08193602247272845,0.9490411857724155,1.0876290994004805,2.1715105535250894,0.0,0.0,1.1695651218732088,3.120551739297505,0.07612284042904692,0.6402153644662955,0.0,5.522580263776482,0.0,expanded_search,0.8871077822201417,1.0,0.0125,1522,True,"401,801,1601",1,449,0.003665680934409221,3089,False
16.0,0.9,0.8,0.25,0.8,core_arrivals,0.06794549480554225,0.13574121215385454,1.0,0.061538932940886935,1,0.0,True,0.2898384135396545,0.702061738886233,0.008099847574112529,0.5838575203999392,0.06957115993237749,0.23367908631372467,0.8871077666460414,0.6893635149330773,0.9559155677205282,1.087127916888676,2.1718593944616726,0.08200399186758807,0.9497891739259853,1.087127916888676,2.1718593944616726,0.0,0.0,1.1691319087562642,3.121648568387658,0.07611741743654193,0.640637469789775,0.0,5.526026276670677,0.0,fixed_arrivals,0.8871077666460414,1.0,0.0125,260,True,"401,801,1601",1,292,0.0036656653603088785,3089,False
16.0,0.9,0.8,0.25,0.8,incumbent_only,0.11297021457067569,0.27070859668303493,1.0,0.09857503788859635,1,0.0,True,0.24368404968031776,0.7421650770687634,0.014150873250918804,0.7038115555263071,0.007513214269553056,0.12096114280108718,0.8322859125969474,0.168279025445136,0.8895629443627853,0.0,0.0,0.18425826153061547,2.2033095525688142,0.0,0.0,0.0,0.0,0.18425826153061547,2.2033095525688142,0.11310373309413331,0.0,0.0,0.0,0.0,incumbent_only,0.8322859125969474,1.0,0.0125,267,True,"401,801,1601",1,298,0.0010190048901201898,3089,False
0.5,0.9,0.95,0.25,0.8,expanded_search,0.3484570654506519,0.4396956304515022,4.0,0.2836490358931901,1,0.0,True,0.23900489584835657,0.7015708518673032,0.05942425228434025,0.08615122762822747,0.024511951750236186,0.2061706025940252,0.31683378197248885,0.18139347542459464,0.5197634891011446,0.17422853272532596,0.6710579275696711,0.025923211822984717,0.062418637823324824,0.17422853272532596,0.2198478152257511,0.0,0.45121011234392,0.20015174454831067,0.7334765653929959,0.12921367982780455,0.28972715191982074,0.015500511595802138,0.8608903759398219,0.5949935121950388,expanded_search,0.30939636307005086,1.0,0.0125,1520,True,"401,801,1601",1,441,6.439394917834296e-05,2965,False
0.5,0.9,0.95,0.25,0.8,core_arrivals,0.3698066258863141,0.4919417767044416,1.0,0.3249472484957102,1,0.0,True,0.6805534476696955,0.2542449383713052,0.06520161395899918,0.09450473715923624,0.0669329615914361,0.036579681709139056,0.19801738045981138,0.18359691061650407,0.26858092949756457,0.18490331294315704,0.2459708883522208,0.017943750956241546,0.06679781128349256,0.18490331294315704,0.2459708883522208,0.0,0.0,0.20284706389939858,0.31276869963571335,0.0776958042771142,0.10090951155804104,0.0,0.25038043662276155,0.0,fixed_arrivals,0.19801738045981138,1.0,0.0125,258,True,"401,801,1601",1,251,0.00011348673708555523,2965,False
